,names,keyword,prices,urls,images,ments
47,닥터지 로얄 블랙 스네일 크림 50ml + 15ml + 15ml 1세트,닥터지블랙스네일크림,30870,https://link.coupang.com/a/MFo1T,thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2362322442132496-23eab635-344a-4482-a756-ded2ac3492d8.jpg,"닥터지 로얄 블랙 스네일 크림 50ml + 15ml + 15ml 1세트솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹으러 갔는데요.
이번엔 저의 친구들이 만든 수제빵과 함께한 저녁식사였어요.
저는 이번에 처음 먹어보는 제과,제빵,초콜릿,커피 그리고 디저트를 맛있게 먹고 왔답니다.
제가 직접 만들어본 초콜릿도 있고요,
그런데 이렇게 맛있는 것들로 가득가득~!!
그리고 그 안에 있는 케이크들도 정말 좋았어요^^ 
크림케익에 초코칩까지 들어있어서 너무 좋아요
아무래도 달달하고 부드러운 맛이 더 마음에 들었답니다ᄒᄏ.
그래서인지 크림이 들어간 마카롱이나 쿠키를 주문했습니다.
카페에서 커피 한잔 마시면 바로 먹을 수 있어서 더욱더 만족스러"
48,닥터지 블랙 스네일 크림 50ml 10개+사은품 증정 10개,닥터지블랙스네일크림,102500,https://link.coupang.com/a/MFo25,thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d4fc/6e73b00390d42c1d19237618794a13c9c677a03a422b8949be760f4e0005.jpg,"닥터지 블랙 스네일 크림 50ml 10개+사은품 증정 10개솔직후기 이벤트도 진행한다.
이벤트 참여방법은 네이버 카페 '블랙스네이처' 에서 블로그에 댓글을 달면 된다.
당첨자는 오는 7월 10일 발표된다.
한편 이번 이벤트는 화이트닝, 미백 등 피부 고민 해결의 필수 아이템을 합리적인 가격에 구매할 수 있는 기회를 제공하기 위해 마련됐다.
오는 8월 31일까지 진행되는 이 행사는 전국 올리브영 매장에서 진행된다.
올리브영은 행사 기간 동안 다양한 할인 혜택을 제공한다.
대표 상품으로는 ▲화이트너리 에센셜 오일(1만4900원 상당)▲아쿠아리움 워터파크 입장권(10매)을 비롯해 △미샤 립밤(2개입/1000원) 등을 선보인다.
또한, 올해 새롭게 출시한 ‘더마 코스메틱’ 제품인 ‘미스트랄 마스크팩’은 30% 할인한 1만9990원에 판매한다.</d> 한국투자증권은 8일 현대모비스"
49,닥터지 로얄 블랙 스네일 탄력 스페셜 세트 1세트,닥터지블랙스네일크림,39900,https://link.coupang.com/a/MFo3I,thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/l3kdjptp/1d449eb9c3e74f90a324e9d23cfd3757.jpg,"닥터지 로얄 블랙 스네일 탄력 스페셜 세트 1세트솔직후기
#화장품추천 <unk>beauty_korea</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데요.
그냥 먹는게 아니라 진짜로 맛있는거 같아요
그리고 이번에 먹은건 바로 딸기잼이에요.
딸기쨈도 정말 잘 어울리고 달달한 맛이 나더라구요!
저는 딸기를 좋아해서 그런지, 다른 과일들도 많이 먹어봤는데...
그래서 이번엔 초콜릿과 함께 먹으면 더 좋을 것 같았어요.^^ 
아무래도 요즘에 젤리같은 거 먹을 때 제일 먼저 찾게 되는 것이, 바나나와 같이 먹기 좋은 바나나랍니다.
바나나는 원래 다크초콜릿이라서, 그걸 안먹으면 배가 불러올까봐 걱정했는데... 그래도 이렇게 딱 적당한 크기로 잘라져서 나온답니다.
생각보다 크기가 작아서 좀 작아보이는데요,
다만"
50,닥터지 그린딥 클렌징 오일 210ml 1개,닥터지블랙스네일크림,16480,https://link.coupang.com/a/MFo4w,thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/33951958245104-76bb4803-3bc3-4e63-9337-2f836ddc76a8.jpg,"닥터지 그린딥 클렌징 오일 210ml 1개솔직후기
#뷰티스타그램 <unk>beauty_korea</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 먹은건 바로 ``아보카도 피넛버블피크림치즈케이크><>
저는 아보로네 치즈를 좋아하는데...ᄏᄒ.ᅲ!!
그리고 위에 있는 버터를 살짝 뿌려주면 더 고소하고 달달한 맛이 나더라구요~^^ 
제가 제일 싫어하는 건, 바삭바싹 구운 크림파운드인데....ㅠㅠ 그래서 조금 아쉬웠어요.?
하지만 이렇게 먹으면 정말 꿀맛이에요
진짜 완전 존맛이죠?^-;)
사실 이건 좀 매콤한 느낌이라 그런지, 약간 느끼해서 그런가 모르겠지만 그래도 넘나 잘 어울렸는데......♥"
51,닥터지 블랙 스네일 크림 2개 50ml,닥터지블랙스네일크림,29000,https://link.coupang.com/a/MFo5u,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81cb/f872cb504c3c4a252852faeccaff162c89b587c96eb7698e2b18be3d95ff.jpg,"닥터지 블랙 스네일 크림 2개 50ml솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 먹은건 바로 ``아보카도 피넛버켓피크림치즈케이크><>
저는 아보로시 치즈를 좋아하는데...ᄏᄒ.ᅲ!!
그리고 그 위에 아몬드 크림이 올라가 있어서 정말 좋았어요~^^ 
저희는 다먹고 왔는데....ㅠㅠㅜㅜ ;;)
다들 잘 드시고 계신데.....??
오늘의 포스팅으로 소개해드리겠습니다
제가 제일 먼저 먹어본 건, 바삭바싹한 버킷칩이었습니다.
여기에 고소한 베이컨과 함께 먹으면 더더욱 고소하고 달달해서 넘"
52,닥터지 로얄 블랙 스네일 크림 50ml 2개,닥터지블랙스네일크림,41000,https://link.coupang.com/a/mEezS,thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1146/5b773e94a11d5fe8656a7bcca12a614539a502ee06ce927b7e8241c97529.jpg,"닥터지 로얄 블랙 스네일 크림 50ml 2개솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 또 먹어봤는데 역시나 달달한 맛이였어요!
그리고 그 위에 치즈도 같이 올려져 있어서 정말 좋았답니다.
치즈가 들어간건 처음인데...ᄏᄒ.ᅲ!??
저는 이렇게 먹으면 더더욱 좋아해요
제가 먹은 건데....ㅠㅠ 
아무래도 다른 분들은 다 드시니까 그런 것 같기도 하고~^^ ;;)
저희는 요렇게 먹을 수 있는걸까 하다가 나중에 주문했더니 바로바로 나왔답니다 ~^-*♡♥ -
오늘의 포스팅은,, ``오레오칩과 함께하는 오레곤"
53,닥터지 로얄 블랙 스네일 크림 50ml 1개,닥터지블랙스네일크림,20300,https://link.coupang.com/a/MFo7h,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8817/83d33706f33c25cfe48d01190b71deb0561aee0708b67abd1e48ebafeab8.jpg,"닥터지 로얄 블랙 스네일 크림 50ml 1개솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹으러 갔는데요.
이번엔 저의 친구들이 만든 수제빵과 함께한 저녁식사였어요.
저는 이번에 먹은 와플에 치즈케이크를 주문했어요!
와플로 만들어져서 맛있었구요,
치즈가 들어간 케익도 있었답니다.
그리고 그 위에 생크림까지!.
그런데 정말 너무너무 달달해서 좋았습니다.
제가 선택한 메뉴는 바로 ``아보카도
오레오칩 쿠키&쿠키와 초콜릿으로 구성되어 있어요.
저희는 아보로시안 마카롱, 아몬드 크림을 선택했어요.
마카는 코코넛 오렌지, 카로틴 등 다양한 맛이 있는데요
특히나 마카의 향긋함이 더해져서
더욱 좋아하실 것 같아요.^^ 
다"
54,[닥터지] 블랙 스네일 크림 50ml 1개2개3개 사은품 증정 블랙 스네일 크림 50ml x3개 (사은품증정),닥터지블랙스네일크림,39000,https://link.coupang.com/a/MFo8a,thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9197/58499537e92a8b0ae3bcee2870af910ac001fc69072ef115bc203cb03acf.jpg,"[닥터지] 블랙 스네일 크림 50ml 1개2개3개 사은품 증정 블랙 스네일 크림 50ml x3개 (사은품증정)솔직후기 작성하세요</d> #20180710 오늘의 아침<unk>
오늘도 어김없이 출근해서 점심시간까지 일하고 있는데요.
이제 곧 퇴근할 예정이라서 오늘 하루만이라도 일찍 일어나야겠습니다.
아침부터 저녁 늦게까지, 그리고 내일은 또 한 번 더 일하러 가야 할 것 같습니다..
그래, 이젠 좀 쉬어야 될 듯 싶어요.
그럼에도 불구하고 저는 아직까지도 열심히 일하는 중입니다.
제가 지금 하고 있는 일은 바로 ``오전 9시~ 오후 2시까지 근무하고 있습니다.
퇴근을 하면 오전 8시부터 밤 10시, 새벽 1시에 근무를 합니다.
그리고 매일매일 야근과 주말근무로 바쁘지만 그래도 항상 피곤합니다.
하지만 제가 하는 일이 정말 잘 되고 있다는 것을 느낄 수 있었으면 좋겠다는 생각이 들었"
55,닥터지 블랙 스네일 크림 50ml x2 탄력영양달팽이크림 단품,닥터지블랙스네일크림,22500,https://link.coupang.com/a/MFo86,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/066d/3f6babfcf426b4354a71521b63bfbb8e27d0895e44fb65e33a3a8b828288.jpg,"닥터지 블랙 스네일 크림 50ml x2 탄력영양달팽이크림 단품솔직후기
#뷰티스타그램 <unk>beauty_korea</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데요.
그냥 먹는게 아니라 직접 만들어먹고싶더라구요!
저는 이번에 처음 먹어보는 과일맛과 달콤한 맛이 잘 어울려서 좋아요
그리고 그 위에 치즈도 같이 올려서 먹으면 더 좋았어용!ᄒᄉᄏ 그래서 요렇게 주문했어요.
치즈가 정말 많이 들어가 있어서 그런지, 진짜 고소하고 담백한 느낌이었답니다.
그래야 제 입맛을 돋울 수 있을 것 같아요..
제가 선택한 건 바로 딸기잼이에요.
딸기쨈에 딸기를 넣어서 만든 거예요,
아무래도 다른 아이스크림에 비해 좀 덜 느끼할 수도 있겠지만 그래도 맛은 확실히 좋은 편이에요,,~^^ 
저희는 이렇게 먹기 좋게 잘라주"
56,닥터지 블랙 스네일 크림 1개 50ml,닥터지블랙스네일크림,16500,https://link.coupang.com/a/MFpab,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81cb/f872cb504c3c4a252852faeccaff162c89b587c96eb7698e2b18be3d95ff.jpg,"닥터지 블랙 스네일 크림 1개 50ml솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 먹은건 바로 ``아보카도 피넛버켓피크림치즈케이크><>
저는 아보로시 치즈를 좋아하는데...ᄏᄒ.ᅲ!!
그리고 그 위에 아몬드 크림이 올라가 있어서 정말 좋았어요~^^ 
저희는 다먹고 왔는데....ㅠㅠㅜㅜ ;;)
다들 잘 드시고 계신데.....??
오늘의 포스팅으로 소개해드리겠습니다
제가 제일 먼저 먹어본 건, 바삭바싹한 버킷칩이었습니다.
여기에 고소한 베이컨과 함께 먹으면 더더욱 고소하고 달달해서 넘"
57,닥터지 블랙 스네일 크림 4개 50ml,닥터지블랙스네일크림,55000,https://link.coupang.com/a/MFpbj,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81cb/f872cb504c3c4a252852faeccaff162c89b587c96eb7698e2b18be3d95ff.jpg,"닥터지 블랙 스네일 크림 4개 50ml솔직후기’를 출시했다.
이 제품은 피부 속부터 탄력을 되찾아주는 ‘스킨케어’ 기능을 강화한 것이 특징이다.
피부 진정과 보습, 영양을 동시에 챙길 수 있는 제품으로 피부에 즉각적인 수분공급과 함께 촉촉함을 선사한다.
또한, 화이트닝 케어를 위한 기능성 화장품인 ‘아쿠아스틱’과 아로마테라피 효과를 주는 ‘마데카소사이드’, 피부를 진정시켜주고 손상된 피부와 모공을 재생시키는 ‘보디크림’을 함유해 건강한 아름다움을 가꾸는데 도움을 준다.
특히 이번에 출시한 신제품은 기존 제품과 달리 천연 유래 성분을 사용해 민감한 피부의 민감성을 개선하고 각질제거와 피지조절 등 다양한 안티에이징 효과까지 기대할수 있다.
더불어 최근 각광받고있는 IPL(상보형) 화장품의 경우 기존의 자외선 차단제와는 차별화된 강력한 항산화 작용을 통해 자외선을 효과적으로 막아준다.
여기에 비타민C가 풍부한 오메가3를 함유하고 있어 노화"
58,닥터지 블랙 스네일 크림 50ml 5개+사은품 증정 5개,닥터지블랙스네일크림,53500,https://link.coupang.com/a/MFpcr,thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d4fc/6e73b00390d42c1d19237618794a13c9c677a03a422b8949be760f4e0005.jpg,"닥터지 블랙 스네일 크림 50ml 5개+사은품 증정 5개솔직후기 이벤트도 진행한다.
이벤트 참여방법은 네이버 카페 '블랙스미스'에서 블로그에 올린 후 댓글을 달면 된다.
당첨자는 오는 7월 5일 발표된다.
한편 이번 이벤트는 화이트데이를 맞아 다양한 할인혜택을 제공하는 것이 특징이다.
네이처리퍼펙션의 대표 제품인 ‘화이트데이 선크림’은 전국 매장에서 구매할 수 있다.
전국 매장에서는 1만원 이상 구입 시 사용 가능한 10% 할인을 받을 수도 있다.</d> 한국투자증권은 8일 현대모비스(012330)에 대해 ""2분기 실적은 시장 기대치를 하회했다""며 투자의견을 기존 '비중확대'로 유지했다.
목표주가는 4만5000원으로 하향 조정했다.
김동원 연구원은 ""이번 2Q15 실적 부진은 전방산업의 수요 둔화와 중국 자동차 업체의 신차 출시에 따른 가동률 하락 때문""이라면서 이같이 밝혔다.
그는 이어 “현대차의 경우 지난"
59,닥터지 블랙 스네일 크림 3개 50ml,닥터지블랙스네일크림,42500,https://link.coupang.com/a/MFpdl,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81cb/f872cb504c3c4a252852faeccaff162c89b587c96eb7698e2b18be3d95ff.jpg,"닥터지 블랙 스네일 크림 3개 50ml솔직후기’를 진행한다.
이번 이벤트는 오는 31일까지 진행된다.
블랙스미스 관계자는 “최근 미세먼지가 기승을 부리면서 피부 트러블로 고민하는 분들이 많다”며 “이럴 때일수록 피부에 좋은 제품을 사용해보는 것은 어떨까 싶다”고 전했다.
한편 블리치 뷰티 브랜드 ‘에이지투웨니스’는 지난해 11월 론칭 이후 꾸준히 인기를 얻고 있는 제품으로 최근 출시된 신제품 에센스와 함께 사용하면 더욱 효과적인 안티에이징 효과를 볼 수 있다.
또한, 이 제품은 기존 제품과 달리 천연 유래 성분을 함유하여 민감한 피부를 진정시켜주는 것이 특징이다.
특히, 저자극성 세안제로 사용 시 끈적임 없이 촉촉하고 산뜻하게 마무리되는 점이 특징이다.</d> 한국투자증권은 8일 현대모비스(012330)에 대해 ""2분기 실적은 시장 기대치를 하회할 전망""이라면서 투자의견을 '매수(유지)'로 제시하였고, 아울러 목표주가"
60,닥터지 블랙 스네일 크림 5개 50ml,닥터지블랙스네일크림,68000,https://link.coupang.com/a/MFpei,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/81cb/f872cb504c3c4a252852faeccaff162c89b587c96eb7698e2b18be3d95ff.jpg,"닥터지 블랙 스네일 크림 5개 50ml솔직후기’를 진행한다.
이번 이벤트는 오는 31일까지 진행된다.
블랙스미스 공식 페이스북을 통해 참여 가능하며, 당첨자는 다음달 1일 개별 통보된다.
한편 ‘2018 레드닷 디자인 어워드’는 지난해 12월 미국 뉴욕에서 열린다.</d> 한국관광공사는 올 상반기 해외여행객이 전년 동기 대비 12% 증가한 4억2000만명을 기록했다고 5일 밝혔다.
이는 역대 최대치다.
특히 중국 관광객은 600만명으로 작년(3200만여명)보다 무려 3배 이상 늘었다.
중국인 관광객이 급증하면서 전체 여행객도 7.3%가량 증가했다.
한국 관광공사 관계자에 따르면 “올해는 코로나19로 인해 방역수칙 준수가 중요해지면서 단체여행을 자제하는 분위기가 확산됐다”며 “이런 분위기 속에서 중국인 관광객의 증가세가 두드러졌다”고 설명했다.
실제로 국내 주요 온라인 쇼핑몰에서 판매된 면세점 상품 중 화장품, 건강식품, 화장품 등 일부 품목은 매출 상위 10위권에 이름을 올렸다.
"
61,닥터지 로얄 블랙 스네일 크림 50ml x 1개 닥터지 블랙 스네일 크림 50ml 1개,닥터지블랙스네일크림,16300,https://link.coupang.com/a/MFpe8,thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f445/e4c53b94ca6687a78ede72798aabe243351c14127bfc021611a7b01893a6.png,"닥터지 로얄 블랙 스네일 크림 50ml x 1개 닥터지 블랙 스네일 크림 50ml 1개솔직후기
닥터스쿨의 #화장품추천템인 에센스 추천해요
에스테틱 브랜드에서 사용하는 제품인데요.
이번에 출시된 제품은 피부과 전문의가 직접 개발한 저자극성 화장품이라서 믿고 사용할 수 있는 제품이랍니다.
피부 속부터 촉촉하게 채워주는 수분크림이에요.
피부에 보습막을 형성해주고 모공까지 케어해주는 고보습을 선사하는 것이 특징이에요!
또한 피부에 영양을 공급해주면서 동시에 유해산소를 제거해준다고 해요.
아무래도 피부가 건조하고 예민해서 그런 것 같아요..
그래도 이 제품을 사용해보니 너무 좋더라고요,
그냥 바르고 나면 끈적임 없이 산뜻하면서 생기있는 피부를 느낄 수가 있어요.
그리고 무엇보다 건조한 피부는 물론 민감해진 피부의 가려움증이나 트러블에도 안심할수가 있어용!</d> 오늘은 제가 좋아하는 영화 <"
62,닥터지 블랙 스네일 달팽이 크림 50ml,닥터지블랙스네일크림,12700,https://link.coupang.com/a/MFpf3,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e3e2/501cba82fe765601cf73dc9605011b2ecc18c417b5787034c9ba8f79a77b.jpg,"닥터지 블랙 스네일 달팽이 크림 50ml솔직후기’를 출시했다.
블랙스네이처 화이트는 피부톤을 화사하게 보정해주는 ‘화이트닝’ 기능을 적용해 피부를 더욱 밝게 만들어준다.
또한 피부에 밀착되는 수분감을 높여주는 ‘아쿠아 젤리’와 보습막을 형성해 촉촉하고 윤기 있는 피부로 가꿔준다.</d> 현대자동차가 지난달 국내 시장에서 전년 동월 대비 7.2% 증가한 5만8천570대를 판매했다고 1일 밝혔다.
현대차는 올 들어 4월까지 누적판매가 총 19만940대로 작년(20만여대)보다 8.3%가량 늘었다고 설명했다.
국내 시장에서는 아반떼, 쏘나타 등 주력 차종의 선전으로 전체 승용차 내수시장에서 점유율이 상승세를 보였다.
기아차의 경우 K7과 스포티지가 각각 1만260대, 1천450대가 팔려 전체적으로 9.6%의 증가율을 기록했다.
특히 기아차(K3)는 신형 프라이드가 2천680여 대나"
63,닥터지 블랙 스네일 크림 1개 50ml,닥터지블랙스네일크림,14500,https://link.coupang.com/a/MFpgZ,thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a19e/a2a0d1d0d732e7dccef75bf14223c79cd6964e65447287b8294a513c9de7.jpg,"닥터지 블랙 스네일 크림 1개 50ml솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 먹은건 바로 ``아보카도 피넛버켓피크림치즈케이크><>
저는 아보로시 치즈를 좋아하는데...ᄏᄒ.ᅲ!!
그리고 그 위에 아몬드 크림이 올라가 있어서 정말 좋았어요~^^ 
저희는 다먹고 왔는데....ㅠㅠㅜㅜ ;;)
다들 잘 드시고 계신데.....??
오늘의 포스팅으로 소개해드리겠습니다
제가 제일 먼저 먹어본 건, 바삭바싹한 버킷칩이었습니다.
여기에 고소한 베이컨과 함께 먹으면 더더욱 고소하고 달달해서 넘"
64,닥터지 블랙 스네일 크림 50ml /국민 안티에이징/탄력 크림,닥터지블랙스네일크림,13000,https://link.coupang.com/a/MFph1,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e6dd/a42ae77deb20382e58c07184f77d0be7578099f98bb332e10198a7f0a87b.jpg,"닥터지 블랙 스네일 크림 50ml /국민 안티에이징/탄력 크림솔직후기
#뷰티스타그램 <unk>beauty_korea</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 또 먹어봤는데 역시나 달달한 맛이였어요!
그리고 그 위에 치즈도 같이 올려져 있어서 정말 좋았답니다.
치즈가 들어간건 처음인데...ᄏᄒ.ᅲ!??
저는 이렇게 먹으면 더더욱 좋아해요
저희는 요렇게 먹을 수 있는걸까 하다가 주문했답니다~^^ 
아무래도 다른 분들은 다들 아시겠지만 제 입맛에는 잘 맞아서 추천드리고 싶어요.^-;)
제가 먹은 건 바로 고구마칩이었거든요?
고구마 칩에 고구마를 넣어주셨더니 고소한맛이 나면서 고소"
65,닥터지 블랙 스네일 달팽이 크림 50ml 1+1,닥터지블랙스네일크림,23100,https://link.coupang.com/a/MFpi6,thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37c2/6a62bae384fc0c9f420f2e774f0340f0c18162bd78606e93e8f7684c13fa.jpg,"닥터지 블랙 스네일 달팽이 크림 50ml 1+1솔직후기
#블랙스네이처 <unk>belacksnake_official</d> 오늘은 제가 좋아하는 과자랑 빵을 먹으러 갔는데요.
빵집이라서 그런지, 다른곳보다 더 맛있었어요.
그런데 이게 진짜 너무너무 좋았어요!
그래도 저는 그냥 먹고싶어서 간거였거든요
그리고 그 위에 치즈케이크가 있었구요,
치즈가 들어간 케익과 함께 먹으면 정말 꿀맛이었답니다.
저는 이렇게 먹을 수 있는건 처음봤다고 생각했는데...
저희는 다들 잘먹고 있더라구,,ᄏᄒ;)
제가 먹은 건 바로 딸기잼인데요,, 그리고 초콜릿으로 만든 쿠키랍니다.
딸기쨈에 딸기가 들어가 있어서 더욱 맛이 좋아졌습니다.
크림처럼 생겼지만 속은 촉촉하고 고소해서 아이들도 먹기 좋은 것 같아요.^^ 
아마 젤"
66,닥터지 블랙 스네일 크림 50ml 50ml×2개,닥터지블랙스네일크림,32840,https://link.coupang.com/a/MFpj1,thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ff50/a8cf8895cc1f849d21aa3a46655ab4ea20435cf15a22554cffa22c5d99ff.png,"닥터지 블랙 스네일 크림 50ml 50ml×2개솔직후기
#블랙스네이처 <unk>beauty_korea</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데...
그냥 먹는게 아니라 진짜로 맛있는거 같아요.
그래서 이번에 또 먹어봤는데 역시나 달달한 맛이였어요!
그리고 그 위에 치즈도 같이 올려져 있어서 정말 좋았답니다.
치즈가 들어간건 처음인데...ᄏᄒ.ᅲ!??
저는 이렇게 먹으면 더더욱 좋아해요
저희는 요렇게 먹을 수 있는걸까 하다가 주문했답니다~^^ 
아무래도 다른 분들은 다들 아시겠지만 제 입맛에는 잘 맞아서 추천드리고 싶어요.^-;)
제가 먹은 건 바로 딸기잼이었거든요?
딸기쨈에 딸기가 들어가 있어서
먹으면 더욱 고소하고 부드러워지는 것 같"
67,닥터지 로얄 블랙 스네일 앰플 30ml 1개,닥터지블랙스네일크림,16260,https://link.coupang.com/a/MFpkN,thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1655137482189976-c504ee03-62f2-456d-afc9-17ea7b1dd000.jpg,"닥터지 로얄 블랙 스네일 앰플 30ml 1개솔직후기
#블랙스미스 에센셜 오일 50mL 2개용량</d> 오늘은 제가 좋아하는 과자랑 빵을 먹었어요.
빵이 너무 맛있어서 저는 그냥 먹고 싶었는데요.
그냥 먹는게 아니라 진짜로 맛있는거 같아요
그리고 이번에 먹은건 바로 딸기잼인데요!
딸기쨈도 정말 잘 어울리고~!ᄏᄒ<unk>♥♡ -
저는 딸기를 좋아해서 그런지, 달달한 맛이 있어서 좋았어용.
그래서 더더욱 만족스러웠는데요,
제가 제일 먼저 먹어본 건, 초콜릿이었답니다.
크림치즈케이크가 들어있는 케익이었는데요, 크림 치즈가 들어간것 같기도 하고..ㅠㅠ 
아무래도 크림이 많이 들어가 있는 것 같아서 아쉬웠던 기억에요.^^ ;;)
저희는 젤리쿠키를 주문했답니다 ~.^-ᅲ...?
초콜릿과 함께"
68,[본사정품][당일출고] Dr.G 닥터지 블랙 스네일 크림 50ml 3개 (총150ml) 쫀쫀한 피부 나이트크림 주름완화 탄력강화 보습 안티에이징 크림 미백 수분 영양크림 인생크림 3개(총150ml),닥터지블랙스네일크림,40900,https://link.coupang.com/a/MFplV,thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0935/7141237fd99a5fbaa40af34cbe1cb06ed225ed60b8f34f57c1da35e6babc.png,"[본사정품][당일출고] Dr.G 닥터지 블랙 스네일 크림 50ml 3개 (총150ml) 쫀쫀한 피부 나이트크림 주름완화 탄력강화 보습 안티에이징 크림 미백 수분 영양크림 인생크림 3개(총150ml)솔직후기</d> 이번에 출시된 제품은 ‘스킨케어’ 라인의 제품으로 피부에 수분을 공급해주는 기능성 화장품이다.
이번 신제품은 기존 제품에 비해 더욱 강력한 자외선 차단 기능을 갖춘 것이 특징이다.
특히, 자외선에 의한 자극으로부터 피부를 보호해 주는 UVB를 함유하여 장시간 야외활동을 할 때 피부가 건조해지는 것을 방지해준다.
또한, 사용 후 바로 사용할 수도 있어 휴대가 간편하다.
더불어 끈적임 없이 산뜻하게 발리는 텍스타일과 함께 사용하면 좋다.
‘에센셜 오일’은 피부의 유수분 밸런스를 맞춰주는 성분으로, 민감해진 피부와 모공을 촉촉하고 매끄럽게 가꿔준다.
여기에 비타민"
